0,0
0.00125,-9.93232e-07
0.0025,1.984931e-06
0.00375,5.299905e-06
0.005,1.1726971e-05
0.00625,1.9576418e-05
0.0075,3.0393097e-05
0.00875,4.2931453e-05
0.01,5.813653e-05
0.01125,7.4888178e-05
0.0125,9.3693803e-05
0.01375,0.0001134578
0.015,0.00013445873
0.01625,0.000155675123
0.0175,0.000177229143
0.01875,0.000198182836
0.02,0.000218686116
0.02125,0.000238032786
0.0225,0.000256476102
0.02375,0.000273527767
0.025,0.000289609229
0.02625,0.000304503798
0.0275,0.000318791929
0.02875,0.00033245664
0.03,0.000346204755
0.03125,0.000360156465
0.0325,0.000375023597
0.03375,0.000390942879
0.035,0.000408593649
0.03625,0.000428055909
0.0375,0.000449786105
0.03875,0.000473612934
0.04,0.000499752326
0.04125,0.000527867605
0.0425,0.000557947064
0.04375,0.000589419922
0.045,0.000622056639
0.04625,0.000655163507
0.0475,0.0006883978
0.04875,0.000721007937
0.05,0.000752661942
0.05125,0.000782744825
0.0525,0.000811098666
0.05375,0.000837320361
0.055,0.00086148039
0.05625,0.000883457797
0.0575,0.000903590642
0.05875,0.000922012549
0.06,0.000939286829
0.06125,0.000955784166
0.0625,0.000972261054
0.06375,0.000989209285
0.065,0.001007385023
0.06625,0.001027206431
0.0675,0.00104929874
0.06875,0.001073913755
0.07,0.001101423863
0.07125,0.001131769544
0.0725,0.001165000708
0.07375,0.001200784817
0.075,0.001238890331
0.07625,0.00127867567
0.0775,0.001319619956
0.07875,0.00136092192
0.08,0.001402007672
0.08125,0.001442076622
0.0825,0.001480605917
0.08375,0.001516981051
0.085,0.001550967736
0.08625,0.001582252937
0.0875,0.001610878366
0.08875,0.001636870793
0.09,0.0016606831
0.09125,0.001682746692
0.0925,0.001703836849
0.09375,0.00172465571
0.095,0.00174617801
0.09625,0.001769175118
0.0975,0.00179454474
0.09875,0.001822929029
0.1,0.00185505899
0.10125,0.001891306048
0.1025,0.001932000251
0.10375,0.001977091381
0.105,0.002026509605
0.10625,0.00207976277
0.1075,0.00213626774
0.10875,0.002195090124
0.11,0.002255380445
0.11125,0.002316066356
0.1125,0.002376198324
0.11375,0.002434700369
0.115,0.002490785049
0.11625,0.002543654984
0.1175,0.002592813788
0.11875,0.002637808016
0.12,0.002678632824
0.12125,0.00271546429
0.1225,0.002748918615
0.12375,0.002779668567
0.125,0.00280864414
0.12625,0.002836627742
0.1275,0.002864453292
0.12875,0.002892684986
0.13,0.002921933113
0.13125,0.002952641594
0.1325,0.002985456274
0.13375,0.003021004187
0.135,0.00306013623
0.13625,0.003103540203
0.1375,0.003151889472
0.13875,0.003205497975
0.14,0.003264552163
0.14125,0.00332888191
0.1425,0.003398362051
0.14375,0.003472868279
0.145,0.003552718291
0.14625,0.003638533183
0.1475,0.003731568309
0.14875,0.003833509965
0.15,0.003946698677
0.15125,0.004073830462
0.1525,0.004218210983
0.15375,0.004383586394
0.155,0.004574413395
0.15625,0.004795582874
0.1575,0.005052605922
0.15875,0.005351317488
0.16,0.005697957115
0.16125,0.006098723431
0.1625,0.006559826999
0.16375,0.007087126028
0.165,0.007686142298
0.16625,0.008361571562
0.1675,0.009117307221
0.16875,0.009956095809
0.17,0.01087956907
0.17125,0.01188779003
0.1725,0.01297935077
0.17375,0.0141511999
0.175,0.01539888635
0.17625,0.01671632698
0.1775,0.01809610058
0.17875,0.01952948718
0.18,0.02100689786
0.18125,0.02251779094
0.1825,0.02405106303
0.18375,0.02559519924
0.185,0.02713880586
0.18625,0.02867059341
0.1875,0.03017975002
0.18875,0.03165604403
0.19,0.03309028923
0.19125,0.03447424812
0.1925,0.03580087589
0.19375,0.03706429477
0.195,0.0382601498
0.19625,0.03938542838
0.1975,0.04043858173
0.19875,0.04141934992
0.2,0.04232896286
0.20125,0.04316985083
0.2025,0.04394567377
0.20375,0.0446610683
0.205,0.04532176933
0.20625,0.04593427383
0.2075,0.04650583952
0.20875,0.04704422546
0.21,0.04755781314
0.21125,0.04805529765
0.2125,0.04854571502
0.21375,0.04903821537
0.215,0.04954221422
0.21625,0.0500671541
0.2175,0.05062261761
0.21875,0.05121816025
0.22,0.05186344205
0.22125,0.05256794577
0.2225,0.05334107209
0.22375,0.05419199406
0.225,0.05512977501
0.22625,0.05616302996
0.2275,0.05729994641
0.22875,0.05854808928
0.23,0.05991446028
0.23125,0.06140510083
0.2325,0.06302508127
0.23375,0.06477833475
0.235,0.06666774877
0.23625,0.0686947873
0.2375,0.0708595148
0.23875,0.07316053528
0.24,0.0755952077
0.24125,0.07815936944
0.2425,0.08084745121
0.24375,0.08365256552
0.245,0.08656689763
0.24625,0.08958157714
0.2475,0.09268689692
0.24875,0.095872518
0.25,0.09912796932
0.25125,0.1024425833
0.2525,0.1058057312
0.25375,0.1092070678
0.255,0.1126370708
0.25625,0.1160869574
0.2575,0.1195488171
0.25875,0.1230157546
0.26,0.1264823366
0.26125,0.1299443703
0.2625,0.1333988223
0.26375,0.1368437615
0.265,0.1402786651
0.26625,0.1437040658
0.2675,0.1471212855
0.26875,0.150532197
0.27,0.1539394069
0.27125,0.1573458246
0.2725,0.1607543089
0.27375,0.1641673798
0.275,0.1675874285
0.27625,0.1710163757
0.2775,0.1744554008
0.27875,0.1779047444
0.28,0.1813640456
0.28125,0.184832159
0.2825,0.188307031
0.28375,0.1917856622
0.285,0.1952646272
0.28625,0.1987400676
0.2875,0.202207681
0.28875,0.2056627592
0.29,0.2091007793
0.29125,0.2125174523
0.2925,0.2159087088
0.29375,0.2192707075
0.295,0.2226003969
0.29625,0.2258955153
0.2975,0.2291544545
0.29875,0.2323761115
0.3,0.235560309
0.30125,0.2387076617
0.3025,0.2418192657
0.30375,0.2448963693
0.305,0.2479406633
0.30625,0.2509540662
0.3075,0.2539383173
0.30875,0.2568945554
0.31,0.2598235592
0.31125,0.2627255312
0.3125,0.2655996998
0.31375,0.2684439461
0.315,0.2712551636
0.31625,0.2740292019
0.3175,0.2767605942
0.31875,0.2794423023
0.32,0.2820662362
0.32125,0.2846233778
0.3225,0.2871036378
0.32375,0.2894957143
0.325,0.29178777
0.32625,0.2939677123
0.3275,0.2960230971
0.32875,0.297940959
0.33,0.2997085019
0.33125,0.3013134474
0.3325,0.3027439295
0.33375,0.3039882253
0.335,0.3050353611
0.33625,0.3058754393
0.3375,0.3064994773
0.33875,0.306899012
0.34,0.3070665981
0.34125,0.3069960975
0.3425,0.3066824629
0.34375,0.3061212463
0.345,0.3053090347
0.34625,0.3042437482
0.3475,0.3029243963
0.34875,0.3013504921
0.35,0.2995224414
0.35125,0.2974419042
0.3525,0.2951115928
0.35375,0.2925346166
0.355,0.2897147885
0.35625,0.2866570087
0.3575,0.2833671042
0.35875,0.2798511157
0.36,0.2761154897
0.36125,0.2721674096
0.3625,0.2680146098
0.36375,0.2636645866
0.365,0.2591246949
0.36625,0.2544024427
0.3675,0.2495052704
0.36875,0.2444396713
0.37,0.2392112115
0.37125,0.2338248669
0.3725,0.2282848896
0.37375,0.2225939508
0.375,0.2167531806
0.37625,0.2107626569
0.3775,0.2046215012
0.37875,0.1983271894
0.38,0.1918757063
0.38125,0.1852622375
0.3825,0.1784815435
0.38375,0.1715274924
0.385,0.1643933576
0.38625,0.1570726844
0.3875,0.1495598571
0.38875,0.1418497314
0.39,0.1339379313
0.39125,0.1258217323
0.3925,0.117500659
0.39375,0.1089760382
0.395,0.1002510933
0.39625,0.09133163606
0.3975,0.08222650323
0.39875,0.07294686756
0.4,0.06350598967
0.40125,0.05391960663
0.4025,0.04420613623
0.40375,0.03438570607
0.405,0.02447954819
0.40625,0.01451011513
0.4075,0.004501153237
0.40875,-0.005523394552
0.41,-0.01554019073
0.41125,-0.02552650275
0.4125,-0.03546006816
0.41375,-0.04532007735
0.415,-0.05508793016
0.41625,-0.0647471514
0.4175,-0.07428302197
